"","Id","IncidentId","ActionGrouped","ActionGranular","LastVerdict","IncidentGrade"
"976",1709396988275,14301,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"977",137438957143,268150,"ContainAccount","change user password.","Suspicious","BenignPositive"
"978",953482742578,202660,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","NoThreatsFound","TruePositive"
"979",34359743267,3300,"ContainAccount","change user password.","Suspicious","BenignPositive"
"980",481036341936,53890,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"981",541165881424,230701,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"982",343597387730,77196,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"983",412316863556,25384,"ContainAccount","reset user password.","Suspicious","BenignPositive"
"984",876173332709,759,"ContainAccount","change user password.","NoThreatsFound","TruePositive"
"985",1503238557494,190712,"ContainAccount","forcepasswordresetremediation","NoThreatsFound","TruePositive"
"986",206158431906,18043,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"987",876173330595,32660,"IsolateDevice","quarantinefile","Suspicious","FalsePositive"
"988",1683627181920,249037,"ContainAccount","change user password.","Malicious","TruePositive"
"989",1597727836270,2524,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"990",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"991",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"992",1597727836270,2524,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"993",1546188227313,72940,"ContainAccount","forcepasswordresetremediation","Malicious","FalsePositive"
"994",249108105137,832,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"995",1133871368338,230703,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"996",1245540519635,303614,"ContainAccount","account password changed","Suspicious","BenignPositive"
"997",1468878819799,104824,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Suspicious","FalsePositive"
"998",678604836559,265868,"ContainAccount","account password changed","Suspicious","BenignPositive"
"999",1597727836270,2524,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1000",42949676764,39789,"ContainAccount","change user password.","Malicious","TruePositive"
"1001",661424967244,244144,"ContainAccount","account password changed","Suspicious","BenignPositive"
"1002",1194000910365,124235,"IsolateDevice","isolateresponse","Suspicious","FalsePositive"
"1003",979252548380,4935,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"1004",1477468750438,486,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"1005",1546188227313,72940,"ContainAccount","forcepasswordresetremediation","Malicious","FalsePositive"
"1006",1142461305505,31664,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1007",970662610539,35156,"IsolateDevice","isolateresponse","Suspicious","FalsePositive"
"1008",403726928050,5620,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1009",584115552820,9910,"ContainAccount","change user password.","Malicious","TruePositive"
"1010",1563368098548,249453,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1011",523986014377,122721,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1012",644245098346,170531,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1013",1494648621632,1325,"ContainAccount","change user password.","Malicious","TruePositive"
"1014",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1015",103079218699,176401,"ContainAccount","account password changed","Suspicious","BenignPositive"
"1016",1314259993371,205334,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1017",1554778166213,296339,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1018",884763266423,140686,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1019",901943132724,45353,"ContainAccount","disableuser","Malicious","BenignPositive"
"1020",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1021",360777255536,272458,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1022",455266534162,28436,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","BenignPositive"
"1023",1382979470143,136260,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1024",635655165029,36861,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Suspicious","TruePositive"
"1025",1159641174519,902,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1026",979252548380,4935,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","NoThreatsFound","TruePositive"
"1027",369367192654,498,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1028",635655163558,101040,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1029",223338301643,1025,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"1030",1606317770840,327805,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1031",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1032",369367191892,102226,"ContainAccount","account disabled","Malicious","TruePositive"
"1033",704374638713,127058,"ContainAccount","reset user password.","Suspicious","TruePositive"
"1034",274877909078,24788,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1035",335007451196,22431,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1036",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1037",944892806788,44014,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1038",300647713375,226677,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1039",1597727836270,2524,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1040",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1041",1640677509291,30292,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1042",1589137900883,95921,"ContainAccount","account disabled","Suspicious","BenignPositive"
"1043",1486058689408,44064,"ContainAccount","account password changed","Malicious","TruePositive"
"1044",695784702803,10057,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","BenignPositive"
"1045",403726928050,5620,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1046",773094114533,1241,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"1047",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1048",695784706284,178136,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1049",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1050",223338301643,1025,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"1051",481036341936,53890,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1052",412316863556,25384,"ContainAccount","reset user password.","Suspicious","BenignPositive"
"1053",1614907707626,26876,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1054",1503238557494,190712,"ContainAccount","forcepasswordresetremediation","Malicious","TruePositive"
"1055",34359743267,3300,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1056",858993460818,692,"ContainAccount","account password changed","Suspicious","BenignPositive"
"1057",1597727836270,2524,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1058",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1059",764504182155,7022,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1060",1219770712694,50315,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1061",1477468750438,486,"ContainAccount","account password changed","NoThreatsFound","TruePositive"
"1062",816043788918,58115,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1063",188978561769,69438,"ContainAccount","forcepasswordresetremediation","Suspicious","TruePositive"
"1064",163208760309,566,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Suspicious","BenignPositive"
"1065",188978564746,4712,"ContainAccount","account password changed","Suspicious","BenignPositive"
"1066",1563368097513,62627,"IsolateDevice","isolateresponse","Suspicious","FalsePositive"
"1067",1486058684946,1073,"ContainAccount","change user password.","Malicious","TruePositive"
"1068",1597727836270,2524,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1069",987842481636,3586,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Suspicious","BenignPositive"
"1070",34359741235,503,"ContainAccount","account password changed","Suspicious","TruePositive"
"1071",1082331761789,35729,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1072",274877909078,24788,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1073",266287976201,21063,"ContainAccount","account password changed","Suspicious","TruePositive"
"1074",1357209668152,150444,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1075",386547059590,53518,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Suspicious","TruePositive"
"1076",1408749274549,125283,"ContainAccount","account disabled","Suspicious","BenignPositive"
"1077",1468878817766,59473,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","NoThreatsFound","BenignPositive"
"1078",1013612285422,7570,"ContainAccount","msecidentitiesconfirmusercompromised","NoThreatsFound","TruePositive"
"1079",34359743267,3300,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1080",1477468750438,486,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"1081",1108101564521,244359,"ContainAccount","change user password.","Suspicious","TruePositive"
"1082",1597727836158,105115,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1083",1477468750438,486,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Malicious","TruePositive"
"1084",206158431906,18043,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1085",1511828492031,47051,"IsolateDevice","isolateresponse","Suspicious","FalsePositive"
"1086",1657857381064,16626,"ContainAccount","change user password.","Malicious","BenignPositive"
"1087",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1088",1477468750438,486,"ContainAccount","disable account.","Malicious","TruePositive"
"1089",1331439866360,8210,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1090",979252545439,864,"ContainAccount","change user password.","Suspicious","FalsePositive"
"1091",523986012246,68783,"ContainAccount","account password changed","Suspicious","TruePositive"
"1092",1142461302921,384875,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1093",1142461302561,40983,"IsolateDevice","isolateresponse","Suspicious","FalsePositive"
"1094",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1095",678604836829,39679,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1096",979252548380,4935,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","NoThreatsFound","TruePositive"
"1097",1382979470143,136260,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1098",652835031931,5371,"IsolateDevice","isolateresponse","Suspicious","BenignPositive"
"1099",240518168978,71539,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1100",163208760309,566,"ContainAccount","update stsrefreshtokenvalidfrom timestamp.","Suspicious","BenignPositive"
"1101",369367189593,198945,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1102",1013612286835,14341,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1103",970662611054,327814,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1104",1683627182193,138632,"IsolateDevice","quarantinefile","Suspicious","TruePositive"
"1105",206158431906,18043,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
"1106",1142461302561,40983,"IsolateDevice","isolateresponse","Suspicious","FalsePositive"
"1107",1082331763397,19426,"ContainAccount","change user password.","Malicious","BenignPositive"
"1108",798863917568,108375,"ContainAccount","account password changed","Suspicious","TruePositive"
"1109",1013612285319,165189,"ContainAccount","change user password.","Suspicious","BenignPositive"
"1110",1297080126706,8995,"IsolateDevice","isolateresponse","Suspicious","TruePositive"
